mes,ano,canal_slug,cep,bu_slug,classificacao_cliente_slug,categoria_slug,subcategoria_slug,canal,filial,cliente,bu,categoria,subcategoria,classificacao_cliente,_id_$oid,meses_1_tpr_taxa,meses_1_tpr_preco_promo,meses_1_investimento_value,meses_1_investimento_group,meses_1_investimento_percentage,meses_1_ts_total_value,meses_1_ts_total_group,meses_1_ts_total_percentage,meses_1_pfme_total_value,meses_1_pfme_total_group,meses_1_pfme_total_percentage,meses_1_rs_packfisico_value,meses_1_rs_packfisico_group,meses_1_rs_sellin_value,meses_1_rs_sellin_group,meses_1_rs_sellout_value,meses_1_rs_sellout_group,meses_1_proporcao_investimento_value,meses_1_proporcao_investimento_group,meses_1_proporcao_investimento_percentage,meses_1_ts_visibilidade_value,meses_1_ts_visibilidade_group,meses_1_ts_visibilidade_percentage,meses_1_ts_visibilidade_rubric_percentage,meses_1_ts_ecommerce_value,meses_1_ts_ecommerce_group,meses_1_ts_ecommerce_percentage,meses_1_ts_ecommerce_rubric_percentage,meses_1_ts_midiakit_value,meses_1_ts_midiakit_group,meses_1_ts_midiakit_percentage,meses_1_ts_midiakit_rubric_percentage,meses_1_volume_sellin_value,meses_1_volume_sellin_group,meses_1_volume_sellin_percentage,meses_1_volume_sellout_value,meses_1_volume_sellout_group,meses_1_volume_sellout_percentage,meses_1_valor_sellout_value,meses_1_valor_sellout_group,meses_1_valor_sellout_percentage,meses_1_ts_rebaixopreco_value,meses_1_ts_rebaixopreco_group,meses_1_ts_rebaixopreco_percentage,meses_1_ts_rebaixopreco_rubric_percentage,meses_1_valor_packfisico_value,meses_1_valor_packfisico_group,meses_1_valor_packfisico_percentage,meses_1_volume_packfisico_value,meses_1_volume_packfisico_group,meses_1_volume_packfisico_percentage,meses_1_pfme_midiakit_value,meses_1_pfme_midiakit_group,meses_1_pfme_midiakit_percentage,meses_1_pfme_midiakit_rubric_percentage,meses_1_pfme_packvirtual_value,meses_1_pfme_packvirtual_group,meses_1_pfme_packvirtual_percentage,meses_1_pfme_packvirtual_rubric_percentage,meses_1_pfme_ecommerce_value,meses_1_pfme_ecommerce_group,meses_1_pfme_ecommerce_percentage,meses_1_pfme_ecommerce_rubric_percentage,meses_1_proporcao_packfisico,estado,regiao
2,2023.0,geral,46803076,nutricao-infantil,demais,leites-de-crescimento,nestonutri-800g,geral,filial 1,VAREJO 1,NUTRICAO INFANTIL,LEITES DE CRESCIMENTO,NESTONUTRI 800G,DEMAIS,63fd179406cad1a9771ab2d7,0,0,523.425,valor,11.8712,523.425,valor,11.8712,0.0,valor,0.0,0.0,valor,17717.927,valor,37590.337,valor,3385.0,valor,7.36027,157.027,valor,11.8712,30.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.422,volume,11.8712,0.0,volume,0,0.0,valor,0,366.397,valor,11.8712,70.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amazonas,Norte
2,2023.0,geral,468764609,maggi-leites-culinarios,demais,maggi,demais-sopas,geral,filial 5,VAREJO 5,MAGGI LEITES CULINARIOS,MAGGI,DEMAIS SOPAS,DEMAIS,63fd179106cad1a9771ab222,0,0,1734.623,valor,6.68946,1734.623,valor,6.68946,0.0,valor,0.0,0.0,valor,25986.904,valor,66770.168,valor,1498.13,valor,12.03199,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.409,volume,6.68946,0.0,volume,0,0.0,valor,0,1734.623,valor,6.68946,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio Grande do Norte,Nordeste
2,2023.0,geral,47011874,confectionary,demais,garoto,bombons-garoto,geral,filial 5,VAREJO 5,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab066,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio de Janeiro,Sudeste
2,2023.0,geral,472197362,health-science,demais,health-science,ier-nutren-control-vital-protein-,geral,filial 5,VAREJO 5,HEALTH SCIENCE,HEALTH SCIENCE,IER NUTREN CONTROL VITAL PROTEIN ,DEMAIS,63fd178a06cad1a9771ab126,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Goiás,Centro - Oeste
2,2023.0,geral,47265296,nutricao-infantil,demais,leites-de-crescimento,neslac-comfor-supreme,geral,filial 4,VAREJO 4,NUTRICAO INFANTIL,LEITES DE CRESCIMENTO,NESLAC COMFOR SUPREME,DEMAIS,63fd179406cad1a9771ab2d2,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Santa Catarina,Sul
2,2023.0,geral,47304266,confectionary,demais,garoto,bombons-garoto,geral,filial 3,VAREJO 12,CONFECTIONARY,GAROTO,BOMBONS GAROTO,DEMAIS,63fd178606cad1a9771ab061,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amapá,Norte
2,2023.0,geral,47416246,nutricao-infantil,demais,leites-de-crescimento,neslac-comfor-supreme,geral,filial 4,VAREJO 9,NUTRICAO INFANTIL,LEITES DE CRESCIMENTO,NESLAC COMFOR SUPREME,DEMAIS,63fd179406cad1a9771ab2d4,0,0,1864.315,valor,6.13908,1864.315,valor,6.13908,0.0,valor,0.0,0.0,valor,0.0,valor,85331.784,valor,0.0,valor,0.0,1864.315,valor,8.86306,100.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.63,volume,8.86306,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pernambuco,Nordeste
2,2023.0,geral,47497691,nutricao-infantil,demais,formulas-infantis,formulas-especiais,geral,filial 4,VAREJO 4,NUTRICAO INFANTIL,FORMULAS INFANTIS,FORMULAS ESPECIAIS,DEMAIS,63fd179306cad1a9771ab2ba,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Sergipe,Nordeste
2,2023.0,geral,47499393,nutricao-infantil,demais,formulas-infantis,familia-nestogeno,geral,filial 3,VAREJO 12,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NESTOGENO,DEMAIS,63fd179306cad1a9771ab2ae,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,655.804,valor,1152.111,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.011,volume,10.88825,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Bahia,Nordeste
2,2023.0,geral,47502117,nutricao-infantil,demais,leites-de-crescimento,neslac-comfor-supreme,geral,filial 3,VAREJO 2,NUTRICAO INFANTIL,LEITES DE CRESCIMENTO,NESLAC COMFOR SUPREME,DEMAIS,63fd179406cad1a9771ab2ce,0,0,42.356,valor,4.21899,42.356,valor,4.21899,0.0,valor,0.0,0.0,valor,0.0,valor,5416.998,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.04,volume,4.21897,0.0,volume,0,0.0,valor,0,42.356,valor,4.21899,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pará,Norte
2,2023.0,geral,47649712,nutricao-infantil,demais,formulas-infantis,formulas-especiais,geral,filial 3,VAREJO 2,NUTRICAO INFANTIL,FORMULAS INFANTIS,FORMULAS ESPECIAIS,DEMAIS,63fd179306cad1a9771ab2b5,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,2386.637,valor,1797.621,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.013,volume,6.27981,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pernambuco,Nordeste
2,2023.0,geral,47757686,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 3,VAREJO 12,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab2a1,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio Grande do Norte,Nordeste
2,2023.0,geral,47790880,confectionary,demais,garoto,candy-bars-garoto,geral,filial 3,VAREJO 7,CONFECTIONARY,GAROTO,CANDY BARS GAROTO,DEMAIS,63fd178706cad1a9771ab076,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,1894.157,valor,2473.165,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.031,volume,15.37862,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pará,Norte
2,2023.0,geral,479157066,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 3,VAREJO 7,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab14e,0,0,45787.861,valor,14.98055,45787.861,valor,14.98055,0.0,valor,0.0,0.0,valor,0.0,valor,1085636.047,valor,0.0,valor,0.0,1210.256,valor,15.46404,2.643180312349285,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,9.139,volume,14.48805,0.0,volume,0,0.0,valor,0,44577.606,valor,14.96785,97.35681968765071,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amazonas,Norte
2,2023.0,geral,47974844,confectionary,demais,garoto,jumbos-garoto,geral,filial 3,VAREJO 8,CONFECTIONARY,GAROTO,JUMBOS GAROTO,DEMAIS,63fd178706cad1a9771ab08f,0,0,2600.505,valor,7.04882,2600.505,valor,7.04882,0.0,valor,0.0,0.0,valor,39831.255,valor,73198.172,valor,1531.674,valor,9.01239,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.67,volume,7.06752,0.0,volume,0,0.0,valor,0,2600.505,valor,7.04882,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Santa Catarina,Sul
2,2023.0,geral,480259837,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 3,VAREJO 7,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab23e,0,0,223.816,valor,7.46008,223.816,valor,7.46008,0.0,valor,0.0,0.0,valor,3764.421,valor,12411.542,valor,1681.926,valor,6.80327,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.09,volume,7.62423,0.0,volume,0,0.0,valor,0,223.816,valor,7.46008,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amazonas,Norte
2,2023.0,geral,48130849,nutricao-infantil,demais,leites-de-crescimento,ninho-fases-400g,geral,filial 3,VAREJO 2,NUTRICAO INFANTIL,LEITES DE CRESCIMENTO,NINHO FASES 400G,DEMAIS,63fd179506cad1a9771ab2f1,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pará,Norte
2,2023.0,geral,48233958,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 4,VAREJO 6,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab153,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pernambuco,Nordeste
2,2023.0,geral,482417940,leite-em-po,demais,leite-em-po,molico-especiais,geral,filial 3,VAREJO 12,LEITE EM PO,LEITE EM PO,MOLICO ESPECIAIS,DEMAIS,63fd178a06cad1a9771ab146,0,0,3330.095,valor,9.34455,3330.095,valor,9.34455,0.0,valor,0.0,0.0,valor,26239.427,valor,50583.073,valor,787.948,valor,7.9718,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.312,volume,10.11345,0.0,volume,0,0.0,valor,0,3330.095,valor,9.34455,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio de Janeiro,Sudeste
2,2023.0,geral,483526742,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 3,VAREJO 10,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab240,0,0,325.91,valor,9.81704,325.91,valor,9.81704,0.0,valor,0.0,0.0,valor,1673.076,valor,5516.241,valor,513.355,valor,6.88966,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.04,volume,9.99659,0.0,volume,0,0.0,valor,0,325.91,valor,9.81704,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pernambuco,Nordeste
2,2023.0,geral,483660390,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 3,VAREJO 2,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1b9,0,0,1625.583,valor,7.27204,1625.583,valor,7.27204,0.0,valor,0.0,0.0,valor,25456.954,valor,52196.813,valor,1566.02,valor,6.8617,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.47,volume,7.19721,0.0,volume,0,0.0,valor,0,1625.583,valor,7.27204,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Santa Catarina,Sul
2,2023.0,geral,48437941,nutricao-infantil,demais,leites-de-crescimento,ninho-nutrigold,geral,filial 3,VAREJO 10,NUTRICAO INFANTIL,LEITES DE CRESCIMENTO,NINHO NUTRIGOLD,DEMAIS,63fd179506cad1a9771ab30c,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Bahia,Nordeste
2,2023.0,geral,485601828,maggi-leites-culinarios,demais,maggi,temperos-sachet,geral,filial 2,VAREJO 3,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS SACHET,DEMAIS,63fd179106cad1a9771ab230,0,0,2383.007,valor,4.37698,2383.007,valor,6.04148,0.0,valor,0.0,0.0,valor,13292.006,valor,54113.904,valor,557.783,valor,8.22879,0.0,valor,0.0,0.0,422.334,valor,4.16667,17.722736465402633,0.0,valor,0.0,0.0,0.327,volume,6.68987,0.0,volume,0,0.0,valor,0,1960.673,valor,6.68987,82.27726353459737,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,São Paulo,Sudeste
2,2023.0,geral,48582614,confectionary,demais,garoto,caixas-garoto,geral,filial 5,VAREJO 5,CONFECTIONARY,GAROTO,CAIXAS GAROTO,DEMAIS,63fd178706cad1a9771ab072,0,0,25633.016,valor,8.87008,25633.016,valor,8.87008,0.0,valor,0.0,0.0,valor,456789.834,valor,860984.517,valor,1782.037,valor,14.8037,5126.603,valor,8.87008,20.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,11.867,volume,8.87008,0.0,volume,0,0.0,valor,0,20506.413,valor,8.87008,80.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Goiás,Centro - Oeste
2,2023.0,geral,486614046,maggi-leites-culinarios,demais,leites-culinarios,demais-leites-culinarios,geral,filial 4,VAREJO 9,MAGGI LEITES CULINARIOS,LEITES CULINARIOS,DEMAIS LEITES CULINARIOS,DEMAIS,63fd179006cad1a9771ab1e4,0,0,6616.629,valor,8.28312,6616.629,valor,8.28312,0.0,valor,0.0,0.0,valor,0.0,valor,280635.065,valor,0.0,valor,0.0,3431.882,valor,8.28312,51.86752251039912,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,6.162,volume,8.28312,0.0,volume,0,0.0,valor,0,3184.748,valor,8.28312,48.13247748960088,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,São Paulo,Sudeste
2,2023.0,geral,48766966,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 4,VAREJO 11,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1c1,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pernambuco,Nordeste
2,2023.0,geral,48962482,confectionary,demais,garoto,candy-bars-garoto,geral,filial 4,VAREJO 11,CONFECTIONARY,GAROTO,CANDY BARS GAROTO,DEMAIS,63fd178706cad1a9771ab07c,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pernambuco,Nordeste
2,2023.0,geral,49055261,nutricao-infantil,demais,formulas-infantis,formulas-especiais,geral,filial 3,VAREJO 7,NUTRICAO INFANTIL,FORMULAS INFANTIS,FORMULAS ESPECIAIS,DEMAIS,63fd179306cad1a9771ab2b6,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,12851.123,valor,9679.499,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.067,volume,4.18166,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Alagoas,Nordeste
2,2023.0,geral,49319901,nutricao-infantil,demais,leites-de-crescimento,ninho-fases-400g,geral,filial 3,VAREJO 12,NUTRICAO INFANTIL,LEITES DE CRESCIMENTO,NINHO FASES 400G,DEMAIS,63fd179506cad1a9771ab2f5,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Alagoas,Nordeste
2,2023.0,geral,49335895,nutricao-infantil,demais,formulas-infantis,familia-nestogeno,geral,filial 2,VAREJO 3,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NESTOGENO,DEMAIS,63fd179306cad1a9771ab2a8,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,300079.556,valor,485840.441,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,4.637,volume,8.59609,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amapá,Norte
2,2023.0,geral,49428437,confectionary,demais,garoto,jumbos-garoto,geral,filial 4,VAREJO 6,CONFECTIONARY,GAROTO,JUMBOS GAROTO,DEMAIS,63fd178706cad1a9771ab093,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio de Janeiro,Sudeste
2,2023.0,geral,49448178,confectionary,demais,garoto,coberturas-gotas-garoto,geral,filial 3,VAREJO 12,CONFECTIONARY,GAROTO,COBERTURAS GOTAS GAROTO,DEMAIS,63fd178706cad1a9771ab085,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,27954.454,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.45,volume,28.18417,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,São Paulo,Sudeste
2,2023.0,geral,494498526,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 3,VAREJO 2,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab291,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,3602.112,valor,5664.506,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.04,volume,8.61055,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Roraima,Norte
2,2023.0,geral,49489965,nutricao-infantil,demais,leites-de-crescimento,nestonutri-800g,geral,filial 3,VAREJO 12,NUTRICAO INFANTIL,LEITES DE CRESCIMENTO,NESTONUTRI 800G,DEMAIS,63fd179406cad1a9771ab2dd,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio Grande do Norte,Nordeste
2,2023.0,geral,495383404,health-science,demais,health-science,fibermais,geral,filial 2,VAREJO 3,HEALTH SCIENCE,HEALTH SCIENCE,FIBERMAIS,DEMAIS,63fd178906cad1a9771ab110,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,São Paulo,Sudeste
2,2023.0,geral,49897703,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 5,VAREJO 5,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab29a,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,9049.895,valor,19685.551,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.139,volume,2.03984,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Mato Grosso,Centro - Oeste
