ano,canal_slug,cep,bu_slug,classificacao_cliente_slug,categoria_slug,subcategoria_slug,canal,filial,cliente,bu,categoria,subcategoria,classificacao_cliente,_id_$oid,meses_1_tpr_taxa,meses_1_tpr_preco_promo,meses_1_investimento_value,meses_1_investimento_group,meses_1_investimento_percentage,meses_1_ts_total_value,meses_1_ts_total_group,meses_1_ts_total_percentage,meses_1_pfme_total_value,meses_1_pfme_total_group,meses_1_pfme_total_percentage,meses_1_rs_packfisico_value,meses_1_rs_packfisico_group,meses_1_rs_sellin_value,meses_1_rs_sellin_group,meses_1_rs_sellout_value,meses_1_rs_sellout_group,meses_1_proporcao_investimento_value,meses_1_proporcao_investimento_group,meses_1_proporcao_investimento_percentage,meses_1_ts_visibilidade_value,meses_1_ts_visibilidade_group,meses_1_ts_visibilidade_percentage,meses_1_ts_visibilidade_rubric_percentage,meses_1_ts_ecommerce_value,meses_1_ts_ecommerce_group,meses_1_ts_ecommerce_percentage,meses_1_ts_ecommerce_rubric_percentage,meses_1_ts_midiakit_value,meses_1_ts_midiakit_group,meses_1_ts_midiakit_percentage,meses_1_ts_midiakit_rubric_percentage,meses_1_volume_sellin_value,meses_1_volume_sellin_group,meses_1_volume_sellin_percentage,meses_1_volume_sellout_value,meses_1_volume_sellout_group,meses_1_volume_sellout_percentage,meses_1_valor_sellout_value,meses_1_valor_sellout_group,meses_1_valor_sellout_percentage,meses_1_ts_rebaixopreco_value,meses_1_ts_rebaixopreco_group,meses_1_ts_rebaixopreco_percentage,meses_1_ts_rebaixopreco_rubric_percentage,meses_1_valor_packfisico_value,meses_1_valor_packfisico_group,meses_1_valor_packfisico_percentage,meses_1_volume_packfisico_value,meses_1_volume_packfisico_group,meses_1_volume_packfisico_percentage,meses_1_pfme_midiakit_value,meses_1_pfme_midiakit_group,meses_1_pfme_midiakit_percentage,meses_1_pfme_midiakit_rubric_percentage,meses_1_pfme_packvirtual_value,meses_1_pfme_packvirtual_group,meses_1_pfme_packvirtual_percentage,meses_1_pfme_packvirtual_rubric_percentage,meses_1_pfme_ecommerce_value,meses_1_pfme_ecommerce_group,meses_1_pfme_ecommerce_percentage,meses_1_pfme_ecommerce_rubric_percentage,meses_1_proporcao_packfisico
2023.0,geral,197776191,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 3,VAREJO 2,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab23d,0,0,1534.428,valor,12.89635,1534.428,valor,12.89635,0.0,valor,0.0,0.0,valor,27242.6,valor,75999.0,valor,1775.424,valor,7.98219,57.31,valor,9.85145,3.734922114510056,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.55,volume,12.90924,0.0,volume,0,0.0,valor,0,1477.118,valor,13.05288,96.26507788548994,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,480259837,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 3,VAREJO 7,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab23e,0,0,309.326,valor,10.31024,309.326,valor,10.31024,0.0,valor,0.0,0.0,valor,5943.84,valor,16581.6,valor,1921.545,valor,8.04055,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.12,volume,10.18584,0.0,volume,0,0.0,valor,0,309.326,valor,10.31024,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,977994364,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 3,VAREJO 8,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab23f,0,0,127.053,valor,3.66623,127.053,valor,3.66623,0.0,valor,0.0,0.0,valor,2476.6,valor,6909.0,valor,1949.267,valor,7.98786,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.05,volume,3.62414,0.0,volume,0,0.0,valor,0,127.053,valor,3.66623,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,483526742,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 3,VAREJO 10,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab240,0,0,253.365,valor,7.63184,253.365,valor,7.63184,0.0,valor,0.0,0.0,valor,1485.96,valor,4145.4,valor,586.49,valor,8.14264,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.03,volume,7.51234,0.0,volume,0,0.0,valor,0,253.365,valor,7.63184,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,555298329,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 3,VAREJO 12,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab241,0,0,676.572,valor,8.7174,676.572,valor,8.7174,0.0,valor,0.0,0.0,valor,13373.64,valor,37308.6,valor,1976.675,valor,8.00956,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.27,volume,8.60913,0.0,volume,0,0.0,valor,0,676.572,valor,8.7174,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,41225246,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 4,VAREJO 4,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab242,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,571578956,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 4,VAREJO 6,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab243,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,763650870,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 4,VAREJO 9,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab244,0,0,7208.443,valor,8.03647,7208.443,valor,8.03647,0.0,valor,0.0,0.0,valor,0.0,valor,81802.56,valor,0.0,valor,0.0,1737.555,valor,4.59084,24.104447938129912,3733.332,valor,26.66666,51.79110412374018,0.0,valor,0.0,0.0,0.592,volume,4.59084,0.0,volume,0,0.0,valor,0,1737.555,valor,4.59084,24.104447938129912,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,651381120,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 4,VAREJO 11,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab245,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,204634306,maggi-leites-culinarios,demais,maggi,temperos-vidro,geral,filial 5,VAREJO 5,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS VIDRO,DEMAIS,63fd179106cad1a9771ab246,0,0,184.197,valor,2.18562,184.197,valor,2.18562,0.0,valor,0.0,0.0,valor,5606.496,valor,14923.44,valor,3043.751,valor,13.32903,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.108,volume,2.18562,0.0,volume,0,0.0,valor,0,184.197,valor,2.18562,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,155016697,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 1,VAREJO 1,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab28f,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,98539.874,valor,195643.508,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,1.381,volume,18.65293,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,785964011,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 2,VAREJO 3,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab290,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,236530.184,valor,493996.316,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,3.487,volume,7.73679,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,494498526,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 3,VAREJO 2,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab291,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,3107.0,valor,7083.4,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.05,volume,10.7674,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,801388803,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 3,VAREJO 7,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab292,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,10488.6,valor,21250.2,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.15,volume,9.61909,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,131504555,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 3,VAREJO 8,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab293,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,6214.0,valor,14166.8,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.1,volume,7.37922,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,560973100,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 3,VAREJO 10,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab294,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,1242.8,valor,2833.36,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.02,volume,3.94848,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,233130568,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 3,VAREJO 12,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab295,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,1242.8,valor,2833.36,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.02,volume,12.89501,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,283627858,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 4,VAREJO 4,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab296,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,20125535,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 4,VAREJO 6,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab297,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,25995770,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 4,VAREJO 9,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab298,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,129342.884,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.913,volume,7.55813,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,37278465,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 4,VAREJO 11,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab299,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,49897703,nutricao-infantil,demais,formulas-infantis,familia-nan-comfor,geral,filial 5,VAREJO 5,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN COMFOR,DEMAIS,63fd179306cad1a9771ab29a,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,9177.456,valor,16150.152,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.114,volume,1.6735,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,30149335,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 1,VAREJO 1,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab29b,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,18189.9,valor,30557.7,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.15,volume,9.47441,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,22796750,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 2,VAREJO 3,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab29c,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,159132.4,valor,285205.2,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,1.4,volume,7.42891,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,44060184,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 3,VAREJO 2,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab29d,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,1344.072,valor,2444.616,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.012,volume,5.72805,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,43115256,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 3,VAREJO 7,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab29e,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,8960.48,valor,16297.44,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.08,volume,10.43051,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,34949262,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 3,VAREJO 8,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab29f,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,1120.06,valor,2037.18,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.01,volume,6.83168,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,34786165,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 3,VAREJO 10,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab2a0,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,47757686,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 3,VAREJO 12,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab2a1,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,49949843,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 4,VAREJO 4,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab2a2,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,29865779,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 4,VAREJO 6,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab2a3,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,35975718,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 4,VAREJO 9,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab2a4,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,63560.016,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.312,volume,4.12528,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,32029708,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 4,VAREJO 11,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab2a5,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,25892815,nutricao-infantil,demais,formulas-infantis,familia-nan-supreme,geral,filial 5,VAREJO 5,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NAN SUPREME,DEMAIS,63fd179306cad1a9771ab2a6,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,35752243,nutricao-infantil,demais,formulas-infantis,familia-nestogeno,geral,filial 1,VAREJO 1,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NESTOGENO,DEMAIS,63fd179306cad1a9771ab2a7,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,102375.056,valor,181458.176,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,1.732,volume,17.33827,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,49335895,nutricao-infantil,demais,formulas-infantis,familia-nestogeno,geral,filial 2,VAREJO 3,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NESTOGENO,DEMAIS,63fd179306cad1a9771ab2a8,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,185296.28,valor,313256.32,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,2.99,volume,5.54252,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,35144102,nutricao-infantil,demais,formulas-infantis,familia-nestogeno,geral,filial 3,VAREJO 7,NUTRICAO INFANTIL,FORMULAS INFANTIS,FAMILIA NESTOGENO,DEMAIS,63fd179306cad1a9771ab2a9,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,6522.34,valor,11524.48,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.11,volume,3.7828,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
